PlayerID,Flag,sum,count,percent,Year,Name,Position,Team
00-0028987,TwoFlag,1,17,0.0588235294118,2016,Phillip Supernaw,TE,TEN
00-0029000,OneFlag,2,17,0.117647058824,2016,Cole Beasley,WR,DAL
00-0029000,TwoFlag,4,17,0.235294117647,2016,Cole Beasley,WR,DAL
00-0029004,OneFlag,0,17,0.0,2016,Lance Dunbar,RB,DAL
00-0029004,TwoFlag,0,17,0.0,2016,Lance Dunbar,RB,DAL
00-0029119,OneFlag,0,17,0.0,2016,Derek Carrier,TE,WAS
00-0029119,TwoFlag,0,17,0.0,2016,Derek Carrier,TE,WAS
00-0029129,OneFlag,0,17,0.0,2016,Rod Streater,WR,SF
00-0029129,TwoFlag,1,17,0.0588235294118,2016,Rod Streater,WR,SF
00-0029137,OneFlag,1,17,0.0588235294118,2016,Alshon Jeffery,WR,CHI
00-0029137,TwoFlag,4,17,0.235294117647,2016,Alshon Jeffery,WR,CHI
00-0029141,OneFlag,0,17,0.0,2016,Alfred Morris,RB,DAL
00-0029141,TwoFlag,2,17,0.117647058824,2016,Alfred Morris,RB,DAL
00-0029159,OneFlag,0,17,0.0,2016,Jermaine Kearse,WR,SEA
00-0029159,TwoFlag,0,17,0.0,2016,Jermaine Kearse,WR,SEA
00-0029205,OneFlag,0,17,0.0,2016,Travaris Cadet,RB,NO
00-0029205,TwoFlag,2,17,0.117647058824,2016,Travaris Cadet,RB,NO
00-0029239,OneFlag,0,17,0.0,2016,Brandon Bolden,RB,NE
00-0029239,TwoFlag,0,17,0.0,2016,Brandon Bolden,RB,NE
00-0029263,OneFlag,8,17,0.470588235294,2016,Russell Wilson,QB,SEA
00-0029263,TwoFlag,14,17,0.823529411765,2016,Russell Wilson,QB,SEA
00-0029269,OneFlag,2,17,0.117647058824,2016,Travis Benjamin,WR,SD
00-0029269,TwoFlag,4,17,0.235294117647,2016,Travis Benjamin,WR,SD
00-0029273,OneFlag,1,17,0.0588235294118,2016,Robert Turbin,RB,IND
00-0029273,TwoFlag,5,17,0.294117647059,2016,Robert Turbin,RB,IND
00-0029275,OneFlag,3,17,0.176470588235,2016,Ladarius Green,TE,PIT
00-0029275,TwoFlag,4,17,0.235294117647,2016,Ladarius Green,TE,PIT
00-0029293,OneFlag,1,17,0.0588235294118,2016,Marvin Jones,WR,DET
00-0029293,TwoFlag,4,17,0.235294117647,2016,Marvin Jones,WR,DET
00-0029319,OneFlag,0,17,0.0,2016,Josh Bellamy,WR,CHI
00-0029319,TwoFlag,1,17,0.0588235294118,2016,Josh Bellamy,WR,CHI
00-0029384,OneFlag,0,17,0.0,2016,Bobby Rainey,RB,NYG
00-0029384,TwoFlag,1,17,0.0588235294118,2016,Bobby Rainey,RB,NYG
00-0029388,OneFlag,0,17,0.0,2016,Deonte Thompson,WR,CHI
00-0029388,TwoFlag,2,17,0.117647058824,2016,Deonte Thompson,WR,CHI
00-0029391,OneFlag,0,17,0.0,2016,Sean McGrath,TE,SD
00-0029391,TwoFlag,0,17,0.0,2016,Sean McGrath,TE,SD
00-0029394,OneFlag,0,17,0.0,2016,Brenton Bersin,WR,CAR
00-0029394,TwoFlag,0,17,0.0,2016,Brenton Bersin,WR,CAR
00-0029492,OneFlag,1,17,0.0588235294118,2016,Jamize Olawale,RB,OAK
00-0029492,TwoFlag,2,17,0.117647058824,2016,Jamize Olawale,RB,OAK
00-0029510,OneFlag,0,17,0.0,2016,Jonathan Grimes,RB,HOU
00-0029510,TwoFlag,0,17,0.0,2016,Jonathan Grimes,RB,HOU
00-0029567,OneFlag,0,17,0.0,2016,Nick Foles,QB,KC
00-0029567,TwoFlag,2,17,0.117647058824,2016,Nick Foles,QB,KC
00-0029572,OneFlag,0,17,0.0,2016,Jarius Wright,WR,MIN
00-0029572,TwoFlag,1,17,0.0588235294118,2016,Jarius Wright,WR,MIN
00-0029580,OneFlag,4,17,0.235294117647,2016,Rishard Matthews,WR,TEN
00-0029580,TwoFlag,8,17,0.470588235294,2016,Rishard Matthews,WR,TEN
00-0029587,OneFlag,1,17,0.0588235294118,2016,Rhett Ellison,TE,MIN
00-0029587,TwoFlag,1,17,0.0588235294118,2016,Rhett Ellison,TE,MIN
00-0029601,OneFlag,0,17,0.0,2016,Brandon Bostick,TE,NYJ
00-0029601,TwoFlag,0,17,0.0,2016,Brandon Bostick,TE,NYJ
00-0029604,OneFlag,11,17,0.647058823529,2016,Kirk Cousins,QB,WAS
00-0029604,TwoFlag,16,17,0.941176470588,2016,Kirk Cousins,QB,WAS
00-0029608,OneFlag,6,17,0.352941176471,2016,T.Y. Hilton,WR,IND
00-0029608,TwoFlag,9,17,0.529411764706,2016,T.Y. Hilton,WR,IND
00-0029612,OneFlag,0,17,0.0,2016,Daryl Richardson,RB,PIT
00-0029612,TwoFlag,0,17,0.0,2016,Daryl Richardson,RB,PIT
00-0029613,OneFlag,3,17,0.176470588235,2016,Doug Martin,RB,TB
00-0029613,TwoFlag,6,17,0.352941176471,2016,Doug Martin,RB,TB
00-0029615,OneFlag,4,17,0.235294117647,2016,Lamar Miller,RB,HOU
00-0029615,TwoFlag,10,17,0.588235294118,2016,Lamar Miller,RB,HOU
00-0029626,OneFlag,0,17,0.0,2016,Isaiah Pead,RB,MIA
00-0029626,TwoFlag,0,17,0.0,2016,Isaiah Pead,RB,MIA
00-0029632,OneFlag,2,17,0.117647058824,2016,Mohamed Sanu,WR,ATL
00-0029632,TwoFlag,4,17,0.235294117647,2016,Mohamed Sanu,WR,ATL
00-0029638,OneFlag,0,17,0.0,2016,Michael Floyd,WR,ARI
00-0029638,TwoFlag,2,17,0.117647058824,2016,Michael Floyd,WR,ARI
00-0029640,OneFlag,1,17,0.0588235294118,2016,Brian Quick,WR,LA
00-0029640,TwoFlag,2,17,0.117647058824,2016,Brian Quick,WR,LA
00-0029665,OneFlag,2,17,0.117647058824,2016,Robert Griffin III,QB,CLE
00-0029665,TwoFlag,4,17,0.235294117647,2016,Robert Griffin III,QB,CLE
00-0029668,OneFlag,12,17,0.705882352941,2016,Andrew Luck,QB,IND
00-0029668,TwoFlag,15,17,0.882352941176,2016,Andrew Luck,QB,IND
00-0029682,OneFlag,2,17,0.117647058824,2016,Brock Osweiler,QB,HOU
00-0029682,TwoFlag,12,17,0.705882352941,2016,Brock Osweiler,QB,HOU
00-0029689,OneFlag,4,17,0.235294117647,2016,Dwayne Allen,TE,IND
00-0029689,TwoFlag,7,17,0.411764705882,2016,Dwayne Allen,TE,IND
00-0029697,OneFlag,5,17,0.294117647059,2016,Coby Fleener,TE,NO
00-0029697,TwoFlag,9,17,0.529411764706,2016,Coby Fleener,TE,NO
00-0029701,OneFlag,6,17,0.352941176471,2016,Ryan Tannehill,QB,MIA
00-0029701,TwoFlag,12,17,0.705882352941,2016,Ryan Tannehill,QB,MIA
00-0029708,OneFlag,2,17,0.117647058824,2016,Kendall Wright,WR,TEN
00-0029708,TwoFlag,2,17,0.117647058824,2016,Kendall Wright,WR,TEN
00-0029731,OneFlag,0,17,0.0,2016,Fozzy Whittaker,RB,CAR
00-0029731,TwoFlag,2,17,0.117647058824,2016,Fozzy Whittaker,RB,CAR
00-0029738,OneFlag,1,17,0.0588235294118,2016,Darren Fells,TE,ARI
00-0029738,TwoFlag,2,17,0.117647058824,2016,Darren Fells,TE,ARI
00-0029793,OneFlag,0,17,0.0,2016,Brandon Williams,TE,SEA
00-0029793,TwoFlag,0,17,0.0,2016,Brandon Williams,TE,SEA
00-0029795,OneFlag,0,17,0.0,2016,Benny Cunningham,RB,LA
00-0029795,TwoFlag,0,17,0.0,2016,Benny Cunningham,RB,LA
00-0029854,OneFlag,3,17,0.176470588235,2016,C.J. Anderson,RB,DEN
00-0029854,TwoFlag,5,17,0.294117647059,2016,C.J. Anderson,RB,DEN
00-0029878,OneFlag,1,17,0.0588235294118,2016,MarQueis Gray,TE,MIA
00-0029878,TwoFlag,2,17,0.117647058824,2016,MarQueis Gray,TE,MIA
00-0030035,OneFlag,3,17,0.176470588235,2016,Adam Thielen,WR,MIN
00-0030035,TwoFlag,4,17,0.235294117647,2016,Adam Thielen,WR,MIN
00-0030047,OneFlag,1,17,0.0588235294118,2016,Marquess Wilson,WR,CHI
00-0030047,TwoFlag,1,17,0.0588235294118,2016,Marquess Wilson,WR,CHI
00-0030061,OneFlag,6,17,0.352941176471,2016,Zach Ertz,TE,PHI
00-0030061,TwoFlag,12,17,0.705882352941,2016,Zach Ertz,TE,PHI
00-0030068,OneFlag,2,17,0.117647058824,2016,Marquise Goodwin,WR,BUF
00-0030068,TwoFlag,2,17,0.117647058824,2016,Marquise Goodwin,WR,BUF
00-0030085,OneFlag,2,17,0.117647058824,2016,Kenny Stills,WR,MIA
00-0030085,TwoFlag,7,17,0.411764705882,2016,Kenny Stills,WR,MIA
00-0030089,OneFlag,2,17,0.117647058824,2016,Luke Willson,TE,SEA
00-0030089,TwoFlag,3,17,0.176470588235,2016,Luke Willson,TE,SEA
00-0030091,OneFlag,0,17,0.0,2016,Tavarres King,WR,NYG
00-0030091,TwoFlag,0,17,0.0,2016,Tavarres King,WR,NYG
00-0030107,OneFlag,3,17,0.176470588235,2016,Theo Riddick,RB,DET
00-0030107,TwoFlag,5,17,0.294117647059,2016,Theo Riddick,RB,DET
00-0030108,OneFlag,3,17,0.176470588235,2016,Ryan Griffin,TE,HOU
00-0030108,TwoFlag,11,17,0.647058823529,2016,Ryan Griffin,TE,HOU
00-0030113,OneFlag,0,17,0.0,2016,Charles Johnson,WR,MIN
00-0030113,TwoFlag,0,17,0.0,2016,Charles Johnson,WR,MIN
00-0030147,OneFlag,1,17,0.0588235294118,2016,Russell Shepard,WR,TB
00-0030147,TwoFlag,1,17,0.0588235294118,2016,Russell Shepard,WR,TB
00-0030155,OneFlag,1,17,0.0588235294118,2016,Demetrius Harris,TE,KC
00-0030155,TwoFlag,1,17,0.0588235294118,2016,Demetrius Harris,TE,KC
00-0030181,OneFlag,5,17,0.294117647059,2016,Jack Doyle,TE,IND
00-0030181,TwoFlag,11,17,0.647058823529,2016,Jack Doyle,TE,IND
00-0030187,OneFlag,0,17,0.0,2016,Rashad Ross,WR,WAS
00-0030187,TwoFlag,0,17,0.0,2016,Rashad Ross,WR,WAS
00-0030216,OneFlag,2,17,0.117647058824,2016,Josh Hill,TE,NO
00-0030216,TwoFlag,3,17,0.176470588235,2016,Josh Hill,TE,NO
00-0030279,OneFlag,0,17,0.0,2016,Keenan Allen,WR,SD
00-0030279,TwoFlag,0,17,0.0,2016,Keenan Allen,WR,SD
00-0030280,OneFlag,0,17,0.0,2016,Knile Davis,RB,KC
00-0030280,TwoFlag,0,17,0.0,2016,Knile Davis,RB,KC
00-0030282,OneFlag,0,17,0.0,2016,Stepfan Taylor,RB,ARI
00-0030282,TwoFlag,0,17,0.0,2016,Stepfan Taylor,RB,ARI
00-0030287,OneFlag,0,17,0.0,2016,Andre Ellington,RB,ARI
00-0030287,TwoFlag,0,17,0.0,2016,Andre Ellington,RB,ARI
00-0030288,OneFlag,1,17,0.0588235294118,2016,Rex Burkhead,RB,CIN
00-0030288,TwoFlag,1,17,0.0588235294118,2016,Rex Burkhead,RB,CIN
00-0030300,OneFlag,1,17,0.0588235294118,2016,Jaron Brown,WR,ARI
00-0030300,TwoFlag,1,17,0.0588235294118,2016,Jaron Brown,WR,ARI
00-0030391,OneFlag,0,17,0.0,2016,Mike James,RB,TB
00-0030391,TwoFlag,0,17,0.0,2016,Mike James,RB,TB
00-0030404,OneFlag,1,17,0.0588235294118,2016,Chris Thompson,RB,WAS
00-0030404,TwoFlag,5,17,0.294117647059,2016,Chris Thompson,RB,WAS
00-0030414,OneFlag,4,17,0.235294117647,2016,Spencer Ware,RB,KC
00-0030414,TwoFlag,9,17,0.529411764706,2016,Spencer Ware,RB,KC
00-0030419,OneFlag,0,17,0.0,2016,Matt McGloin,QB,OAK
00-0030419,TwoFlag,0,17,0.0,2016,Matt McGloin,QB,OAK
00-0030422,OneFlag,3,17,0.176470588235,2016,Dion Sims,TE,MIA
00-0030422,TwoFlag,6,17,0.352941176471,2016,Dion Sims,TE,MIA
00-0030431,OneFlag,1,17,0.0588235294118,2016,Robert Woods,WR,BUF
00-0030431,TwoFlag,2,17,0.117647058824,2016,Robert Woods,WR,BUF
00-0030432,OneFlag,3,17,0.176470588235,2016,Christine Michael,RB,SEA
00-0030432,TwoFlag,6,17,0.352941176471,2016,Christine Michael,RB,SEA
00-0030433,OneFlag,2,17,0.117647058824,2016,Mike Gillislee,RB,BUF
00-0030433,TwoFlag,9,17,0.529411764706,2016,Mike Gillislee,RB,BUF
00-0030443,OneFlag,2,17,0.117647058824,2016,Levine Toilolo,TE,ATL
00-0030443,TwoFlag,4,17,0.235294117647,2016,Levine Toilolo,TE,ATL
00-0030450,OneFlag,0,17,0.0,2016,Quinton Patton,WR,SF
00-0030450,TwoFlag,1,17,0.0588235294118,2016,Quinton Patton,WR,SF
00-0030456,OneFlag,3,17,0.176470588235,2016,Giovani Bernard,RB,CIN
00-0030456,TwoFlag,5,17,0.294117647059,2016,Giovani Bernard,RB,CIN
00-0030460,OneFlag,0,17,0.0,2016,Markus Wheaton,WR,PIT
00-0030460,TwoFlag,1,17,0.0588235294118,2016,Markus Wheaton,WR,PIT
00-0030465,OneFlag,0,17,0.0,2016,Kenjon Barner,RB,PHI
00-0030465,TwoFlag,2,17,0.117647058824,2016,Kenjon Barner,RB,PHI
00-0030470,OneFlag,5,17,0.294117647059,2016,Vance McDonald,TE,SF
00-0030470,TwoFlag,7,17,0.411764705882,2016,Vance McDonald,TE,SF
00-0030472,OneFlag,6,17,0.352941176471,2016,Jordan Reed,TE,WAS
00-0030472,TwoFlag,10,17,0.588235294118,2016,Jordan Reed,TE,WAS
00-0030485,OneFlag,0,17,0.0,2016,Eddie Lacy,RB,GB
00-0030485,TwoFlag,3,17,0.176470588235,2016,Eddie Lacy,RB,GB
00-0030496,OneFlag,11,17,0.647058823529,2016,Le'Veon Bell,RB,PIT
00-0030496,TwoFlag,12,17,0.705882352941,2016,Le'Veon Bell,RB,PIT
00-0030506,OneFlag,9,17,0.529411764706,2016,Travis Kelce,TE,KC
00-0030506,TwoFlag,15,17,0.882352941176,2016,Travis Kelce,TE,KC
00-0030513,OneFlag,6,17,0.352941176471,2016,Latavius Murray,RB,OAK
00-0030513,TwoFlag,11,17,0.647058823529,2016,Latavius Murray,RB,OAK
00-0030514,OneFlag,2,17,0.117647058824,2016,Mychal Rivera,TE,OAK
00-0030514,TwoFlag,4,17,0.235294117647,2016,Mychal Rivera,TE,OAK
00-0030516,OneFlag,0,17,0.0,2016,Brice Butler,WR,DAL
00-0030516,TwoFlag,1,17,0.0588235294118,2016,Brice Butler,WR,DAL
00-0030520,OneFlag,0,17,0.0,2016,Mike Glennon,QB,TB
00-0030520,TwoFlag,1,17,0.0588235294118,2016,Mike Glennon,QB,TB
00-0030521,OneFlag,0,17,0.0,2016,Justin Hunter,WR,MIA
00-0030521,TwoFlag,1,17,0.0588235294118,2016,Justin Hunter,WR,MIA
00-0030524,OneFlag,1,17,0.0588235294118,2016,Landry Jones,QB,PIT
00-0030524,TwoFlag,2,17,0.117647058824,2016,Landry Jones,QB,PIT
00-0030525,OneFlag,1,17,0.0588235294118,2016,Tavon Austin,WR,LA
00-0030525,TwoFlag,5,17,0.294117647059,2016,Tavon Austin,WR,LA
00-0030526,OneFlag,0,17,0.0,2016,EJ Manuel,QB,BUF
00-0030526,TwoFlag,1,17,0.0588235294118,2016,EJ Manuel,QB,BUF
00-0030542,OneFlag,1,17,0.0588235294118,2016,Terrance Williams,WR,DAL
00-0030542,TwoFlag,3,17,0.176470588235,2016,Terrance Williams,WR,DAL
00-0030544,OneFlag,0,17,0.0,2016,Gavin Escobar,TE,DAL
00-0030544,TwoFlag,2,17,0.117647058824,2016,Gavin Escobar,TE,DAL
00-0030547,OneFlag,0,17,0.0,2016,Denard Robinson,RB,JAC
00-0030547,TwoFlag,0,17,0.0,2016,Denard Robinson,RB,JAC
00-0030549,OneFlag,5,17,0.294117647059,2016,Tyler Eifert,TE,CIN
00-0030549,TwoFlag,6,17,0.352941176471,2016,Tyler Eifert,TE,CIN
00-0030564,OneFlag,3,17,0.176470588235,2016,DeAndre Hopkins,WR,HOU
00-0030564,TwoFlag,5,17,0.294117647059,2016,DeAndre Hopkins,WR,HOU
00-0030565,OneFlag,0,17,0.0,2016,Geno Smith,QB,NYJ
00-0030565,TwoFlag,1,17,0.0588235294118,2016,Geno Smith,QB,NYJ
00-0030578,OneFlag,0,17,0.0,2016,Cordarrelle Patterson,WR,MIN
00-0030578,TwoFlag,3,17,0.176470588235,2016,Cordarrelle Patterson,WR,MIN
00-0030656,OneFlag,5,17,0.294117647059,2016,Isaiah Crowell,RB,CLE
00-0030656,TwoFlag,10,17,0.588235294118,2016,Isaiah Crowell,RB,CLE
00-0030663,OneFlag,2,17,0.117647058824,2016,Willie Snead,WR,NO
00-0030663,TwoFlag,4,17,0.235294117647,2016,Willie Snead,WR,NO
00-0030668,OneFlag,1,17,0.0588235294118,2016,Charcandrick West,RB,KC
00-0030668,TwoFlag,2,17,0.117647058824,2016,Charcandrick West,RB,KC
00-0030669,OneFlag,1,17,0.0588235294118,2016,Albert Wilson,WR,KC
00-0030669,TwoFlag,2,17,0.117647058824,2016,Albert Wilson,WR,KC
00-0030670,OneFlag,0,17,0.0,2016,Bennie Fowler,WR,DEN
00-0030670,TwoFlag,1,17,0.0588235294118,2016,Bennie Fowler,WR,DEN
00-0030671,OneFlag,0,17,0.0,2016,Isaiah Burse,WR,SD
00-0030671,TwoFlag,0,17,0.0,2016,Isaiah Burse,WR,SD
00-0030710,OneFlag,3,17,0.176470588235,2016,Trey Burton,TE,PHI
00-0030710,TwoFlag,5,17,0.294117647059,2016,Trey Burton,TE,PHI
00-0030758,OneFlag,0,17,0.0,2016,Justin Perillo,TE,GB
00-0030758,TwoFlag,0,17,0.0,2016,Justin Perillo,TE,GB
00-0030780,OneFlag,0,17,0.0,2016,Ryan Hewitt,TE,CIN
00-0030780,TwoFlag,0,17,0.0,2016,Ryan Hewitt,TE,CIN
00-0030789,OneFlag,0,17,0.0,2016,Antonio Andrews,RB,TEN
00-0030789,TwoFlag,0,17,0.0,2016,Antonio Andrews,RB,TEN
00-0030801,OneFlag,0,17,0.0,2016,Brandon Coleman,WR,NO
00-0030801,TwoFlag,0,17,0.0,2016,Brandon Coleman,WR,NO
00-0030821,OneFlag,1,17,0.0588235294118,2016,Allen Hurns,WR,JAC
00-0030821,TwoFlag,2,17,0.117647058824,2016,Allen Hurns,WR,JAC
00-0030854,OneFlag,2,17,0.117647058824,2016,Erik Swoope,TE,IND
00-0030854,TwoFlag,7,17,0.411764705882,2016,Erik Swoope,TE,IND
00-0030856,OneFlag,0,17,0.0,2016,Tony Washington,WR,JAC
00-0030856,TwoFlag,0,17,0.0,2016,Tony Washington,WR,JAC
00-0030860,OneFlag,0,17,0.0,2016,Orleans Darkwa,RB,NYG
00-0030860,TwoFlag,2,17,0.117647058824,2016,Orleans Darkwa,RB,NYG
00-0030874,OneFlag,1,17,0.0588235294118,2016,Damien Williams,RB,MIA
00-0030874,TwoFlag,5,17,0.294117647059,2016,Damien Williams,RB,MIA
00-0030990,OneFlag,0,17,0.0,2016,Josh Huff,WR,PHI
00-0030990,TwoFlag,1,17,0.0588235294118,2016,Josh Huff,WR,PHI
00-0030992,OneFlag,1,17,0.0588235294118,2016,Crockett Gillmore,TE,BAL
00-0030992,TwoFlag,1,17,0.0588235294118,2016,Crockett Gillmore,TE,BAL
00-0031001,OneFlag,0,17,0.0,2016,Jeff Janis,WR,GB
00-0031001,TwoFlag,1,17,0.0588235294118,2016,Jeff Janis,WR,GB
00-0031021,OneFlag,0,17,0.0,2016,Jared Abbrederis,WR,GB
00-0031021,TwoFlag,0,17,0.0,2016,Jared Abbrederis,WR,GB
00-0031023,OneFlag,3,17,0.176470588235,2016,Quincy Enunwa,WR,NYJ
00-0031023,TwoFlag,4,17,0.235294117647,2016,Quincy Enunwa,WR,NYJ
00-0031025,OneFlag,0,17,0.0,2016,Michael Campanaro,WR,BAL
00-0031025,TwoFlag,0,17,0.0,2016,Michael Campanaro,WR,BAL
00-0031035,OneFlag,2,17,0.117647058824,2016,Xavier Grimble,TE,PIT
00-0031035,TwoFlag,4,17,0.235294117647,2016,Xavier Grimble,TE,PIT
00-0031042,OneFlag,1,17,0.0588235294118,2016,Jace Amaro,TE,TEN
00-0031042,TwoFlag,1,17,0.0588235294118,2016,Jace Amaro,TE,TEN
00-0031044,OneFlag,0,17,0.0,2016,Troy Niklas,TE,ARI
00-0031044,TwoFlag,0,17,0.0,2016,Troy Niklas,TE,ARI
00-0031045,OneFlag,6,17,0.352941176471,2016,Carlos Hyde,RB,SF
00-0031045,TwoFlag,9,17,0.529411764706,2016,Carlos Hyde,RB,SF
00-0031051,OneFlag,2,17,0.117647058824,2016,John Brown,WR,ARI
00-0031051,TwoFlag,3,17,0.176470588235,2016,John Brown,WR,ARI
00-0031055,OneFlag,0,17,0.0,2016,Andre Williams,RB,SD
00-0031055,TwoFlag,1,17,0.0588235294118,2016,Andre Williams,RB,SD
00-0031057,OneFlag,0,17,0.0,2016,Ka'Deem Carey,RB,CHI
00-0031057,TwoFlag,0,17,0.0,2016,Ka'Deem Carey,RB,CHI
00-0031060,OneFlag,0,17,0.0,2016,De'Anthony Thomas,WR,KC
00-0031060,TwoFlag,0,17,0.0,2016,De'Anthony Thomas,WR,KC
00-0031062,OneFlag,2,17,0.117647058824,2016,James White,RB,NE
00-0031062,TwoFlag,6,17,0.352941176471,2016,James White,RB,NE
00-0031064,OneFlag,0,17,0.0,2016,Tom Savage,QB,HOU
00-0031064,TwoFlag,2,17,0.117647058824,2016,Tom Savage,QB,HOU
00-0031066,OneFlag,0,17,0.0,2016,Lorenzo Taliaferro,RB,BAL
00-0031066,TwoFlag,0,17,0.0,2016,Lorenzo Taliaferro,RB,BAL
00-0031068,OneFlag,0,17,0.0,2016,Ryan Grant,WR,WAS
00-0031068,TwoFlag,0,17,0.0,2016,Ryan Grant,WR,WAS
00-0031075,OneFlag,1,17,0.0588235294118,2016,Alfred Blue,RB,HOU
00-0031075,TwoFlag,1,17,0.0588235294118,2016,Alfred Blue,RB,HOU
00-0031102,OneFlag,1,17,0.0588235294118,2016,Kapri Bibbs,RB,DEN
00-0031102,TwoFlag,1,17,0.0588235294118,2016,Kapri Bibbs,RB,DEN
00-0031118,OneFlag,0,17,0.0,2016,Corey Brown,WR,CAR
00-0031118,TwoFlag,1,17,0.0588235294118,2016,Corey Brown,WR,CAR
00-0031158,OneFlag,0,17,0.0,2016,George Atkinson,RB,CLE
00-0031158,TwoFlag,1,17,0.0588235294118,2016,George Atkinson,RB,CLE
00-0031166,OneFlag,1,17,0.0588235294118,2016,Seth Roberts,WR,OAK
00-0031166,TwoFlag,3,17,0.176470588235,2016,Seth Roberts,WR,OAK
00-0031228,OneFlag,5,17,0.294117647059,2016,Taylor Gabriel,WR,ATL
00-0031228,TwoFlag,6,17,0.352941176471,2016,Taylor Gabriel,WR,ATL
00-0031235,OneFlag,7,17,0.411764705882,2016,Odell Beckham,WR,NYG
00-0031235,TwoFlag,10,17,0.588235294118,2016,Odell Beckham,WR,NYG
00-0031236,OneFlag,4,17,0.235294117647,2016,Brandin Cooks,WR,NO
00-0031236,TwoFlag,7,17,0.411764705882,2016,Brandin Cooks,WR,NO
00-0031257,OneFlag,0,17,0.0,2016,Paul Richardson,WR,SEA
00-0031257,TwoFlag,1,17,0.0588235294118,2016,Paul Richardson,WR,SEA
00-0031268,OneFlag,0,17,0.0,2016,Walt Powell,WR,BUF
00-0031268,TwoFlag,0,17,0.0,2016,Walt Powell,WR,BUF
00-0031273,OneFlag,8,17,0.470588235294,2016,Cameron Brate,TE,TB
00-0031273,TwoFlag,13,17,0.764705882353,2016,Cameron Brate,TE,TB
00-0031280,OneFlag,8,17,0.470588235294,2016,Derek Carr,QB,OAK
00-0031280,TwoFlag,15,17,0.882352941176,2016,Derek Carr,QB,OAK
00-0031285,OneFlag,8,17,0.470588235294,2016,Devonta Freeman,RB,ATL
00-0031285,TwoFlag,13,17,0.764705882353,2016,Devonta Freeman,RB,ATL
00-0031291,OneFlag,0,17,0.0,2016,James Wright,WR,CIN
00-0031291,TwoFlag,0,17,0.0,2016,James Wright,WR,CIN
00-0031299,OneFlag,1,17,0.0588235294118,2016,Jordan Matthews,WR,PHI
00-0031299,TwoFlag,3,17,0.176470588235,2016,Jordan Matthews,WR,PHI
00-0031301,OneFlag,5,17,0.294117647059,2016,Jeremy Hill,RB,CIN
00-0031301,TwoFlag,9,17,0.529411764706,2016,Jeremy Hill,RB,CIN
00-0031302,OneFlag,5,17,0.294117647059,2016,C.J. Fiedorowicz,TE,HOU
00-0031302,TwoFlag,11,17,0.647058823529,2016,C.J. Fiedorowicz,TE,HOU
00-0031325,OneFlag,1,17,0.0588235294118,2016,Sammy Watkins,WR,BUF
00-0031325,TwoFlag,2,17,0.117647058824,2016,Sammy Watkins,WR,BUF
00-0031332,OneFlag,0,17,0.0,2016,Fitzgerald Toussaint,RB,PIT
00-0031332,TwoFlag,0,17,0.0,2016,Fitzgerald Toussaint,RB,PIT
00-0031339,OneFlag,0,17,0.0,2016,Donte Moncrief,WR,IND
00-0031339,TwoFlag,6,17,0.352941176471,2016,Donte Moncrief,WR,IND
00-0031344,OneFlag,0,17,0.0,2016,Cody Latimer,WR,DEN
